# iteration 	 baseline (ops/sec) 	 union (ops/sec) 	 union debt
0 270435.00950219884 78848.98202622362 23750011
1 284344.70422066783 70935.13680007386 23750011
2 292068.85651072365 76117.21959644658 23750011
3 293393.49871294515 75251.17180331067 23750011
4 277532.7307711082 76616.18948687254 23750011
5 282077.4541716418 77923.19395678357 23750011
6 291626.58842082275 79817.59758341247 23750011
7 282599.89140326437 75109.49541458584 23750011
8 292618.5384840185 75512.43375419179 23750011
9 291869.3843005077 78976.47743926324 23750011
10 297169.5844956877 78668.30852753064 23750011
11 286610.599587695 76330.8289342413 23750011
12 280651.63252779824 77557.77463059168 23750011
13 288061.02500799537 78070.01838902687 23750011
14 290204.9086981348 76542.2147760733 23750011
15 287933.3407322454 75739.25350155069 23750011
16 289937.75166717183 76111.07874408204 23750011
17 291920.00491018564 78684.56254833356 23750011
18 284838.22854810837 79847.39628003737 23750011
19 292788.1185483537 78458.93966475972 23750011
20 292373.71711038373 76331.51741100667 23750011
21 288929.1758238264 76341.22090579226 23750011
22 291494.952702268 77910.7945323653 23750011
23 262662.8772758494 77631.18400630096 23750011
24 278838.3452937465 79268.85087278658 23750011
25 288572.83800497063 75237.08948223019 23750011
26 290299.94101751567 75959.71644973708 23750011
27 289374.95642420085 75283.47300681961 23750011
28 286841.1745626198 75716.82978709076 23750011
29 289379.2169779329 80026.71179102019 23750011
30 291163.274793649 79996.0548195652 23750011
31 282125.1329108307 77037.3266581533 23750011
32 288113.37135113066 75242.65388482083 23750011
33 287518.7773066326 75907.2693314036 23750011
34 289837.93389255257 75934.27102211447 23750011
35 289518.5563130047 76656.66575657837 23750011
36 287220.8923265365 78326.24272527618 23750011
37 291713.87479329406 76321.49316370946 23750011
38 294136.6439469663 76971.68044553205 23750011
39 287103.6205078699 78810.14778549717 23750011
40 292893.2027176095 77910.12552387921 23750011
41 288009.88845950784 76905.82533808656 23750011
42 296528.6834917582 78575.97714269023 23750011
43 281455.59245335753 77092.99980926108 23750011
44 282233.12439537956 78498.69203164238 23750011
45 287098.001957156 78710.00391313242 23750011
46 293631.0642212888 78353.41354313104 23750011
47 291406.34106003505 80761.34234808892 23750011
48 291888.7458291977 79596.70761029066 23750011
49 286065.42144102126 77952.04580150402 23750011
50 292436.82741957146 76538.77625645715 23512510
51 291507.6505243451 70478.58577273347 23275009
52 286134.5042523555 79435.90515790442 23037508
53 282399.2027341008 80235.75559234167 22800007
54 292980.03191731335 73254.21223130531 22562506
55 284991.9424651142 81300.0991019626 22325005
56 291183.6903647271 79833.11959107031 22087504
57 292955.80667818856 80198.62467566508 21850003
58 286275.12456308724 81717.84769585555 21612502
59 290168.2600162867 81373.68778690323 21375001
60 287823.5326937598 81991.38852453299 21137500
61 288447.9757512603 79243.72341034513 20899999
62 293583.72707144776 79332.54665093463 20662498
63 293555.35735345073 79009.61996905183 20424997
64 289821.8046483749 78078.77642554266 20187496
65 290431.58837421413 84370.5533875802 19949995
66 273639.4385235117 84175.34988010273 19712494
67 290314.688080399 83691.9000000925 19474993
68 290763.989765789 84829.0219700871 19237492
69 294835.9557216053 86578.50920444708 18999991
70 294555.05996922404 87095.79261540528 18762490
71 290861.5895757433 86315.32349160843 18524989
72 291360.73812874145 85308.5853127341 18287488
73 275272.3824256412 88734.04935922656 18049987
74 292539.25426841766 85745.16737222212 17812486
75 292374.8924979777 84994.16186390443 17574985
76 292320.2970394428 84235.85664748496 17337484
77 296590.54226286046 87065.23794878516 17099983
78 285970.33768204105 87650.93223040657 16862482
79 293618.7195651222 90585.57959842899 16624981
80 290142.782606763 85948.12341152717 16387480
81 290218.6014932427 84575.88230340928 16149979
82 287992.3048456145 86081.77621459846 15912478
83 280569.3960810056 85591.4551937241 15674977
84 292539.38631453214 85229.21519332279 15437476
85 292073.6632825236 88124.77229879849 15199975
86 292308.5763479029 86383.22118226721 14962474
87 292380.3104223456 85077.62727809533 14724973
88 286128.91717193753 83726.10018233761 14487472
89 289687.3345755187 81575.35560836473 14249971
90 292356.56821170944 90520.26522437712 14012470
91 294593.76934638136 86623.5949564075 13774969
92 292042.59117207496 91045.10311103323 13537468
93 290829.22358600236 87219.45001503317 13299967
94 292268.7884162919 89794.5805684005 13062466
95 284993.37176108995 84855.05348138904 12824965
96 291589.67446336447 88293.58883368778 12587464
97 286884.9958233859 89027.40796216587 12349963
98 289975.19613338914 86563.1625859566 12112462
99 287307.124750942 88471.43702765886 11874961
100 279535.9851150582 84203.0652040546 11637460
101 177010.45283024933 84972.9648305678 11399959
102 285180.06483735866 86723.68558156378 11162458
103 290811.96632170235 88430.23778438426 10924957
104 292385.3127890392 89274.08159763696 10687456
105 293905.7151728602 85456.04836120678 10449955
106 288837.7451766339 85996.32761081017 10212454
107 282722.9662922549 97943.32035354784 9974943
108 290014.37349752587 94676.59189979771 9737442
109 291124.2863425017 97559.70610664441 9499941
110 293707.20103112335 96475.88860553975 9262440
111 293252.72839159676 95134.64180095124 9024939
112 287799.56055705226 92729.44381794214 8787438
113 289015.9738790072 93675.93969001756 8549937
114 280285.55492335587 95288.6845608332 8312436
115 285174.3148329226 93706.58229277191 8074935
116 294115.74632229656 95618.85178253261 7837434
117 292688.0488701235 99453.58433136284 7599933
118 279152.8570057264 95194.10762752903 7362432
119 291038.3135739445 100467.2397739253 7124931
120 277145.5455165115 94962.50031945514 6887430
121 289351.6343645597 96113.10097142676 6649929
122 290165.031928638 95104.11483964522 6412428
123 290572.6803883712 94154.90349643737 6174927
124 287742.00620110997 94978.7854865322 5937426
125 290652.66424749413 99721.56414862679 5699925
126 288176.75447312935 94659.29870238666 5462424
127 291964.39288941247 93380.66930777111 5224923
128 292652.162105314 93879.08236306734 4987422
129 294808.21260366024 93472.05396720032 4749921
130 283532.3853431721 94093.54043213766 4512420
131 283014.063068291 96642.33697720809 4274919
132 291010.95301000105 97805.26475883259 4037418
133 293211.48746714456 95581.15156567172 3799917
134 290821.47102657583 94231.06922067291 3562416
135 280732.6934682242 94602.23186213626 3324915
136 282595.6503208669 89180.51785259499 3087414
137 286840.8194183929 96753.53747279057 2849913
138 293443.13914466137 89648.57731428568 2612412
139 292214.6094862793 94989.31123499028 2374911
140 290131.14545436547 96759.6767925933 2137410
141 286901.4155687826 94939.0723033371 1899909
142 278207.37814878183 94951.96131769851 1662408
143 290487.48793228733 95515.78766929201 1424907
144 294280.1841173168 92906.3276977365 1187406
145 291894.46193141217 96357.03974906112 949905
146 290904.3504904704 98821.43071887837 712404
147 289685.01043810905 96182.28105221462 474903
148 291648.87152848975 93408.55541328367 237402
149 292524.01795016497 547131.1488110594 0
150 287100.30569734017 540337.6686179364 0
151 289151.0851693392 541379.7935321272 0
152 285291.28089332633 558270.8137261609 0
153 285484.49140907184 639442.438166041 0
154 290266.738862203 589163.5990747692 0
155 288927.72634318745 559787.3437854376 0
156 286775.56815771124 546038.0635242126 0
157 292531.186309833 579294.262545166 0
158 285300.3804558585 579842.0734427742 0
159 270097.2477755144 567785.6309381422 0
160 289471.77473234123 544411.9984108699 0
161 290641.09504890797 538753.8933912953 0
162 286181.9920495736 630487.8301071731 0
163 290103.75793212093 570378.8261209395 0
164 274401.0945559535 538652.0113481774 0
165 294041.3952739726 605165.0506120097 0
166 286132.07047155703 602865.5471123764 0
167 295226.6498236788 560583.5876607276 0
168 291422.89265019965 542653.4745911201 0
169 291953.7345478639 571719.9316464155 0
170 295557.4829777506 571505.9926310106 0
171 290326.7004966452 643649.654453163 0
172 290849.7972117957 640675.7848178258 0
173 291553.2347108202 607374.7369382313 0
174 292410.7380099218 663501.0839884165 0
175 288967.3061373935 620844.4347674629 0
176 294468.33977059147 665598.969652795 0
177 285543.5475632536 640298.4591192569 0
178 292566.4950644175 553644.4668896332 0
179 286388.2858420449 590583.6648387872 0
180 284648.7115225965 557030.8047391397 0
181 290641.603203152 579252.8945504725 0
182 291848.2436330441 553001.4341854578 0
183 285171.91006557975 563149.8227876398 0
184 289350.88542585983 553655.3211012706 0
185 282636.73443548486 584611.3819245948 0
186 291866.84033731755 577547.4155711972 0
187 276845.56731828995 556827.2193849651 0
188 276998.7533487161 586004.6053781465 0
189 287816.1514970231 597208.7535966373 0
190 291613.37033633614 584931.5130310345 0
191 288271.50004434143 632766.959529424 0
192 288607.5571482985 634087.8520545233 0
193 283248.97797047114 627653.675608574 0
194 287722.91276470566 604715.1434986674 0
195 292162.7679865842 631442.509570578 0
196 289012.49893257295 634480.9044049431 0
197 291123.2716233118 574519.2219488156 0
198 282803.61004331725 563891.6497613896 0
199 291613.1361488593 655290.6754888586 0
